what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647339822981
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647339823200
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1647339823215
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1647339827857
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1647339830249
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647339836696
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647339841521
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647339844835
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647339886205
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1647339928891
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1647339977803
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1647340005821
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1647340006751
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1647340007850
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1647340008816
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647340025773
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647340096578
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647340132125
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647340206262
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647340208528
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647340208751
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647340217043
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647340219360
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647340226004
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647340227843
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647340235857
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647340236082
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647340238095
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647340238315
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647340271150
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647340278040
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647340281808
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647340284247
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647340286356
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647340286587
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647340301008
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647340305874
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647340338779
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1647340415246
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1647340437852
